Gene names,Mori sector,wt_mass_fraction_poor,wt_mass_fraction_rich,rela_mass_fraction_poor,rela_mass_fraction_rich,wt_mass_fraction_poor_err,wt_mass_fraction_rich_err,rela_mass_fraction_poor_err,rela_mass_fraction_rich_err
cysM,R,0.0005690294810390651,0.000355081966409858,0.00040911662151279474,0.00039047099805058333,5.673625874826071e-06,4.040959324915969e-07,3.1047034441962604e-06,3.198560848443173e-06
fhuE,U,6.512445708355462e-05,2.1311967569937694e-05,6.987079523650579e-05,2.7406470994796775e-05,1.0286938820958073e-05,2.1434386039599984e-07,4.272990011610942e-06,1.28104267741525e-06
mreC,U,6.742817209257213e-05,6.731307237136859e-05,5.810380063033103e-05,5.8370058107082824e-05,2.6881425620810083e-06,4.6003458019140437e-07,3.148728919397949e-06,1.0487299335636125e-05
menD,U,9.31021493986053e-06,2.210577623182197e-05,1.2812791580093622e-05,1.7413914051395165e-05,2.7757553573189167e-06,6.693150725904084e-07,3.3373318050060176e-06,8.558322956506419e-07
gutQ,S,3.5017841659018515e-05,2.4863211136978973e-05,4.9283322873603595e-05,4.149332791916932e-05,1.483777863857669e-06,4.162859931153461e-06,1.3424123711974257e-06,1.8738829437335657e-06
nfsA,S,0.0002043129223963369,0.00020916116874792451,0.00021427784297075995,0.00019892642027519934,4.586218496468192e-06,8.456246579802585e-08,7.65122024130829e-06,6.841786196387246e-06
glmS,U,0.0019170892734952196,0.003014132464327607,0.0012310326685797909,0.0018814522469781476,7.130464632505869e-05,3.6117318051478824e-06,6.434838669509206e-06,4.7387120320493124e-05
cirA,U,0.00043471381797522324,0.00027313243458023957,0.00019776153326053563,0.0001265511958759483,4.864176188130003e-05,1.7671256009595387e-05,1.4929796858788677e-06,5.356709825964548e-06
murG,S',0.00011966211546117546,0.00010616278696651765,0.0001512350058013828,0.00018716036399406456,2.7812791283960553e-06,2.2599675855113335e-06,6.785053022745493e-06,3.4218173879129767e-07
betA,U,4.26373376191229e-06,8.047175776253107e-06,1.1206009399940591e-05,1.1766910362735957e-05,4.6211933928120323e-08,1.6800499875617397e-06,1.0565057100238843e-06,5.7086531935965696e-08
betB,A',4.503099964692723e-05,4.868071464754084e-05,8.786121369082502e-05,0.00011466046219667253,1.9588380359756437e-06,1.2397855453634372e-06,1.0567472693412951e-05,1.2247396250702945e-05
betI,U,1.6782606440938555e-06,3.284609792124464e-07,2.9858510738870188e-06,9.816323319285882e-07,3.257786520528886e-07,5.962434100923935e-08,1.8838136012974798e-07,1.0305394459270148e-07
mutY,R,1.604607816865017e-05,1.6510544146417354e-05,1.2369742770813215e-05,1.365837493804449e-05,1.964529923089426e-06,3.1731316458698703e-06,5.084947256027102e-07,3.7830150314859623e-06
cysI,U,0.002837845550891225,0.001315060092110862,0.0018494232525696306,0.0012587081004269338,4.46837725517641e-06,6.309552185497697e-05,1.765776958177756e-05,3.794743395957377e-05
cysH,U,0.0011688889965096906,0.0007119164371334476,0.000952102984579191,0.0007579763414386083,6.513357314197256e-05,6.6323017667066345e-06,5.540436598349384e-06,4.579713078240713e-05
priA,R,1.300793336780681e-05,1.375707748350948e-05,3.164552458888947e-05,2.826504226062986e-05,4.339498326400949e-07,1.025985569070832e-06,1.010413120367846e-06,8.82427460216225e-07
murC,A',0.00028733527092299297,0.0002925082332480806,0.0003903937243412093,0.0004501675819544547,1.8264739268172435e-06,1.621020494142018e-06,1.2283829213314906e-05,1.8660639573618636e-05
ubiG,U,0.0001772784458622047,0.00015855685304900962,0.00020468936791055286,0.00021927474586240096,1.5570300799877616e-06,9.31578439283961e-07,6.123808528377031e-06,2.3162391206651864e-06
pncB,A',0.00020382579226602566,0.00022820115210905742,0.0002499538521277114,0.0002673744685037958,1.384042770088136e-05,9.919961022999282e-06,2.527275784805987e-06,9.35845324990053e-06
minC,S,5.772095899965651e-05,0.00010022514751356976,0.00010949980504354663,0.00016256577096735808,3.2514756046619733e-06,3.5403711741640464e-06,1.166464898106396e-06,3.105362727849728e-06
argD,A,0.0021451797156839254,0.00020478845344647326,0.0014308046707669337,0.0003046564886361458,7.77278478694167e-06,4.1359708568225885e-07,1.9217610704274127e-05,4.6003019298063256e-05
yjjA,A',4.158527819971413e-05,2.5429434425132403e-05,2.5779564873002965e-05,3.012905665731302e-05,4.429488451342742e-06,9.882762611705977e-06,4.6730557455980985e-06,4.447616576890437e-06
rstB,U,2.7472589274288125e-05,9.003564334487047e-06,4.814442468426844e-05,2.1648108612454947e-05,4.560794321527248e-06,9.787217744035604e-08,3.508680006024784e-06,2.358347018796028e-06
malI,U,2.331245617925809e-06,5.439510399280786e-06,3.3124325816614702e-06,7.098244263869565e-06,1.2501920026953144e-07,1.0547426409769584e-08,8.987172596215602e-07,3.2740843688709986e-07
nadE,A,0.0002982569202913522,0.0003167907645648099,0.0006999814395071619,0.0006244934055813849,2.0219076989281355e-05,1.287762908322226e-06,1.654376115927677e-05,4.439267449514971e-06
ggt,A,1.8412808195448275e-05,3.429041995091581e-06,0.00011255839043608929,9.48995504184136e-05,4.1919247426485424e-07,3.014226009600094e-08,3.120051863898915e-06,1.1790776012382778e-06
fhlA,U,9.398822207749689e-05,3.1182463653597086e-06,9.773308586205704e-05,8.581813307597661e-05,3.8118334622262926e-06,2.9720093949070538e-06,6.083231177224352e-06,2.69972836918938e-06
pdxA,C,3.0147145420807125e-05,2.7959053194908654e-05,3.977992604519574e-05,3.162185916015512e-05,5.510181943492817e-07,8.114130985258756e-08,8.017158623910137e-07,8.874341882524261e-07
eutC,S,2.3902211149775466e-05,2.7527314420305797e-05,5.274839858543083e-05,4.564471359322573e-05,2.808058640133284e-06,4.7502627165430056e-07,2.6203454466863813e-06,1.1105413633847114e-07
agp,S,2.6365547812952596e-05,2.748540969050228e-05,6.366281231608414e-05,7.152744861254831e-05,9.095062886982951e-07,1.3729969314169928e-07,1.4441146920310749e-06,5.650378176591186e-07
tolA,S',4.1015107640613836e-05,6.607076821913931e-05,4.4672007918483654e-05,8.020197768100419e-05,7.30341957805403e-07,2.1215248024644408e-07,4.828352849745016e-09,1.6275062599606464e-06
parE,R,0.0002078798997702343,0.00026065034397182245,0.0001599392523583397,0.00021045489986536994,7.2842605309378e-06,3.981005084742511e-06,5.93157784148913e-06,3.064207155817988e-05
bisC,S,7.076509137394794e-05,3.862952736469725e-05,9.161753274845955e-05,0.00010077001748157375,2.9439571733501173e-06,3.236245159925439e-06,3.979723045311345e-06,1.6766983675876656e-07
fic,S,0.0,3.118215924660983e-06,1.5374376543830993e-05,1.7400274666661414e-05,0.0,2.636857238715468e-07,3.2438215938336795e-07,3.9478487004984914e-07
fruA,S',5.812946826530537e-05,4.135020025198426e-05,7.838358846307076e-05,9.885099532662639e-05,2.2175180667080014e-06,3.3660001582567437e-06,6.866537071116013e-07,7.834410639385959e-08
fadA,S,8.844796485283715e-05,2.9718210858044427e-05,0.0001883784766864244,0.0001589490041860312,4.82778970644964e-06,4.5336120081669523e-07,1.1255190795093225e-05,9.924299624705724e-06
cysD,U,0.0014377461404957402,0.0006216030927442966,0.0009044562029268581,0.0008009797331429169,7.296432540132949e-05,4.4340449568085584e-06,1.575112003926243e-05,1.3678859350119913e-05
pepQ,S,0.0005792176596518865,0.0006467331389302256,0.0008611043609396573,0.0008689234706720733,3.095486281417853e-06,9.063020893114514e-06,1.1599858366201626e-07,1.376222117128236e-05
speC,A,0.0001906695564689987,0.00010097012446177,0.0001533711479443338,0.00023652568439773718,1.6478076682324634e-05,1.9880802380110955e-06,2.7071896091262104e-06,1.4693010134310684e-05
speA,A,0.0015033203464732713,0.001431159274234438,0.0009757376313622196,0.0018638780612627772,4.882890808233242e-05,4.731108085207565e-05,4.805096277922787e-06,3.6274486411842755e-05
fadB,S,0.00012934473786071582,6.632117472661137e-05,0.00028884194762609285,0.00019571086855418092,1.0082388764554555e-06,5.666182041048295e-06,4.539721998792856e-06,4.49389158742486e-06
katE,S,9.627587397451889e-05,0.00010519353495630027,0.0005809230465707493,0.0004697374988218076,3.98620903253046e-07,1.1147340198002283e-05,3.422143171442313e-05,1.2230858391384621e-05
rna,A',4.7437709926777324e-05,3.5528599514072476e-05,5.433137159363796e-05,5.107722898470759e-05,3.4780525184200154e-07,8.684982070087517e-07,6.9982509737824496e-06,1.449814326510255e-06
gltP,U,1.200910306426389e-05,4.9004309374857975e-06,2.1614262710054855e-05,1.3377829607791427e-05,6.56229964164828e-07,4.9004309374857975e-06,1.933263067104777e-06,1.5320077318058783e-06
yciF,S,1.4408118864883231e-06,6.704943290921171e-06,2.136325982929798e-05,1.8509657298194445e-05,1.2278857788701356e-06,3.911560234059799e-06,9.86077373911359e-07,7.843971083731787e-07
yciE,S,1.802329978513344e-06,1.3694342586686402e-05,3.1106173849786617e-06,9.07461928342823e-06,3.3936315369109825e-07,6.104912516848914e-06,1.0357787948951203e-06,9.006098038025819e-07
yciC,A',2.764702783393538e-05,2.8100944328915464e-05,4.01707041060311e-05,3.533463420224633e-05,9.191308701488692e-07,2.0130694350420184e-07,9.587607321244701e-07,2.7228737690478436e-07
ycaC,S,1.330520751543912e-05,6.128608122900121e-06,0.00016714758157134878,0.00027155530819457645,5.948048500923141e-07,5.809390556171018e-07,6.34697067773201e-06,2.530295877734663e-05
pncA,S,8.188515843997744e-05,5.8410393278771086e-05,6.690800430303803e-05,6.92652601546269e-05,3.405732868770931e-06,3.056002656377308e-08,3.8366078291337814e-07,8.581140526645677e-07
nmpC,C,0.009272452150814903,0.01165651211545413,0.006991678808739802,0.00743098185385768,0.00016810014635818254,0.00023666743496308842,0.00023164927585684692,0.0001943439095331333
rnr,S',0.0003438364249583999,0.000424507944743498,0.0004831688970567474,0.000570556995649285,9.526127206772801e-06,2.368767203925242e-06,2.4810084212508604e-05,2.3612967945999832e-05
srmB,R,0.00029434371236715335,0.0003763518408735249,0.0002773952481064021,0.0002906413884741972,8.454071138489275e-06,4.5474170452366514e-07,9.852838764586676e-07,6.669131298717179e-06
rne,R,0.001932119965008044,0.002229802076967555,0.0018713176133671036,0.0019216688578457064,5.4597656084854934e-05,3.8631712764713045e-05,1.5218184573422195e-05,1.6392442780170007e-05
yahA,R,5.5832918271838786e-05,2.7417558355122627e-05,8.719548833114761e-05,2.3531955252027933e-05,1.45424089706492e-06,3.4048335018880737e-07,1.331644590436872e-06,8.181555217910322e-07
acpH,U,4.677299718606588e-06,0.0,4.570079565636394e-06,2.3182035543101285e-06,6.800574786938341e-07,0.0,5.038512195148712e-07,3.651160113017113e-07
malZ,S,3.031424388673136e-05,1.2782053516279328e-05,5.3604660567258116e-05,3.916446726752245e-05,1.648807243482212e-06,3.6755365569072805e-07,4.760975676725534e-06,7.606582043868744e-07
pykA,S,0.0007331569150784714,0.0008006977299763187,0.0008271874033099142,0.000814545319477702,1.1944601952126009e-05,5.9107276415251936e-05,9.30624860792916e-06,5.4604805929437425e-06
lpxD,S',0.0002949007010276208,0.0005103295693776302,0.0003450923661542124,0.0004860426161754823,4.808698111906308e-06,3.1859666236064114e-06,7.276747929376408e-06,1.44239944232964e-05
dbpA,R,8.731158853672937e-06,1.0928101392965493e-05,2.679798724444687e-06,8.399189521437259e-07,1.7558175327100438e-06,2.1634970452047997e-06,1.2050974825275337e-06,2.4695716027806276e-07
ybhA,U,8.337024750538198e-05,0.00011987389684195967,4.1576193878215345e-05,4.275718908276253e-05,3.1236968051955583e-06,4.7183523984929324e-06,6.008244131295763e-06,2.327602508863947e-07
kdpD,S',2.3900906552558165e-05,1.784499054953263e-05,3.556614490519631e-05,4.298881286359265e-05,3.624639571979927e-06,4.286876990823623e-07,1.0951743183276378e-06,9.637559864469837e-07
kdpE,S',9.627543375064376e-06,1.081711257851412e-05,1.382701543144426e-05,1.214734768187267e-05,2.720744239989885e-07,4.9207545376876e-07,3.4295307886007745e-07,3.960155053894792e-07
cysS,U,0.0005957436243832033,0.0007693671756134484,0.0006555774716753441,0.0006860026456779579,2.6060243966400038e-05,2.7862747975648675e-05,2.7624150859720514e-05,1.685194504833789e-05
aspS,R,0.0014838476746288475,0.0017038982814612516,0.001607337208681764,0.0016126003745865775,1.4147316652946321e-05,1.6363185484809294e-05,1.8208415084361657e-05,2.580435889410783e-05
recJ,R,0.0005036499081026198,0.00028381463113453257,2.2157778145507182e-05,4.7587824574784006e-05,1.608109644622981e-05,0.00018636520006425143,3.6474129952714578e-06,1.5882092054192971e-06
asnB,A,0.000944552197550661,0.0010834134911314745,0.0010200434533711462,0.001084041899771781,7.222463238443135e-06,0.00028973646410280476,2.9418973737668536e-05,2.248622374508393e-05
mraZ,S',1.9728546440226115e-05,4.084039372883857e-05,5.39325009441996e-05,6.832446046022047e-05,6.403653266080498e-07,1.2481788262419472e-05,7.2072026341541806e-06,7.132665180017057e-06
murE,S',0.00033203141504366295,0.0003827976493147766,0.00043318778379022036,0.00071214891804474,4.1119003038995756e-06,6.71012114076644e-06,3.4020697513147287e-06,7.373677345427093e-05
cysQ,S',0.0001549169640802843,0.00013446123522882112,0.00017521274338481034,0.0002224767069269364,1.184234868589022e-06,4.797218913449192e-06,2.9628429146297947e-06,1.3131739034902062e-06
gabT,S,8.244509059313491e-05,5.162058563134806e-05,0.0002321342970362516,0.0001773643471925643,5.358225138197363e-07,3.6519298925683245e-07,8.612506515895827e-06,1.7316538126979929e-06
pckA,C,0.0005518710583005916,0.0018395947776761777,0.0007737839039239224,0.0014356629384891986,1.4798811946153164e-05,1.2701479860733017e-05,1.5972765047259107e-05,3.0081847436709617e-05
add,S,4.8074815537904746e-05,5.564754682136408e-05,0.00013876578175098822,0.00025189574038684577,7.498443886230295e-06,1.3429689709332503e-07,6.032708397462258e-06,2.6106047453720556e-06
mukB,S',0.0005444301890037153,0.0005929585143348096,0.0005616927464163398,0.0006728393687472626,9.518340621438362e-06,3.086922211713555e-05,1.3764269634957468e-05,1.274577393524021e-05
mukE,C',7.484723772160966e-05,9.189965532080142e-05,6.404936852728288e-05,8.495555868781136e-05,2.7960107567291777e-06,1.2258470763469416e-06,1.4154335057531443e-06,1.3978211124126286e-06
ycbB,A',1.1351004457879104e-05,1.5326791970025593e-05,5.254085278510589e-05,7.610851340210589e-05,6.279139424162696e-07,4.279892351791534e-07,2.206718977689158e-06,1.226683342726063e-05
rihC,S,2.8760798185867454e-05,3.985342371649925e-05,2.2557670148855246e-05,2.5472643675928123e-05,1.0117055384642397e-06,2.319279689397086e-07,8.986040399526394e-08,4.368326775453084e-06
fliO,C,2.84005242861021e-05,1.2880169947771507e-05,0.0,0.0,2.317284789054535e-06,2.6235809327420225e-06,0.0,0.0
murI,S',5.8950694185755425e-05,7.769935815274138e-05,6.08860080902145e-05,6.241383198774001e-05,8.865619125584802e-07,1.059222275194159e-06,3.911717153942599e-06,1.026800623586403e-06
livM,C,9.274100424986246e-05,2.6113521336247114e-06,3.651825611822086e-05,4.57262771764929e-06,6.312307333028591e-06,5.517063729422962e-08,2.8951353569240456e-07,1.1505339867669882e-06
livF,C,0.00014615437167446075,1.1847231305133047e-05,7.355726443443957e-05,1.694852114145078e-05,3.6940333608757165e-06,2.819030023332705e-07,3.890364608089589e-05,3.603923155171019e-07
ispA,S',4.7113982985225154e-05,4.132700193914274e-05,4.079222225874347e-05,4.4793558833954836e-05,1.7121968271172098e-06,7.789842502351151e-07,4.591773709152038e-06,1.1176032716777024e-06
trmA,R,0.00011562697840473299,0.0001629857233316314,5.04315837851643e-05,7.258492808542197e-05,2.4105084844309178e-06,3.455381857760215e-06,1.8686877583767317e-06,1.1583975923731463e-06
malY,S,3.8012817497674956e-05,3.8980372300121866e-05,3.633279645189978e-05,2.7847183967877925e-05,4.148812108991215e-07,1.0111245432335508e-05,6.612825348363291e-06,4.542308363883464e-06
yigA,A,1.7715961877239244e-05,1.873718992270092e-05,2.696040222054572e-05,3.748122684099982e-05,1.6567588082231708e-07,2.927751212804865e-06,8.937500783590803e-07,2.052303903791333e-06
tdk,A',0.0001041612401950861,8.279493184388338e-05,9.207195914304693e-05,7.842444658739126e-05,9.551815153223517e-07,2.629057722690646e-06,1.5772589217269428e-06,1.1178854993472492e-05
mutL,S',3.642533695344735e-05,3.567788331426401e-05,5.714505975258443e-05,5.92448221302588e-05,2.800161560120249e-07,3.875189036906228e-06,2.0446751465411883e-06,1.9345299142153477e-06
garK,U,8.111759699026675e-07,0.0,1.5398217453280131e-06,2.294425536879159e-06,8.111759699026675e-07,0.0,1.5398217453280131e-06,1.9426423930064415e-07
ppsA,C,0.0016776568379154638,0.002035736969844295,0.0015307200600240241,0.0027952547137020597,3.1136346698893086e-05,3.527926667818131e-05,3.937932446873452e-05,2.364196884033459e-05
serC,A,0.003581326914006145,0.001409141708772875,0.0036659427273299902,0.0028705142693880486,2.141279860524742e-05,5.0632297593259496e-05,2.485715677194014e-05,0.000155574297935037
eco,S',8.398600136701456e-06,7.638363932908971e-05,6.492560408662018e-05,0.00015832171025544024,1.0008386442242048e-06,1.6134724891764661e-06,1.0504014393174823e-06,3.3349419567874783e-06
pssA,S',0.0003004138196339896,0.0002546208964647952,0.00026501889663990686,0.0002620748957646771,3.987705784634974e-06,5.803081033003114e-06,3.738435053421467e-06,8.698798052311345e-06
phoP,S',0.0006094993281873094,0.0002871771633092228,0.0006930345568375979,0.0005096296236188817,3.81901179457027e-06,5.0846159075016025e-06,1.4056007423560114e-05,1.0445861054189957e-05
phoQ,A',4.584891325107442e-05,2.6786576624152585e-05,5.4761441403903344e-05,4.845795186458577e-05,7.427415179939367e-06,1.5225525995693477e-06,1.115234158447039e-06,2.748778232604378e-06
yicC,S',0.0002108128055921453,0.00024421290307163277,0.0002312694720924871,0.0002754291060556511,6.308690626525025e-07,2.946346431565477e-06,6.230111294155694e-07,8.532421965822478e-07
yfeA,U,2.1318052631137907e-05,1.699989077245589e-05,1.2842135660156057e-05,1.6283571397569674e-05,4.76291710272946e-06,3.637304863794075e-06,2.674402064471501e-08,3.5463325581675406e-07
oppA,S,0.001184065548864219,0.001316499742774072,0.0017143223728491388,0.002619083115827325,7.305644915553129e-06,4.1540724348394916e-05,1.2132426334289037e-05,2.5299999137752896e-05
cysN,U,0.002034073536955551,0.0008112658921063866,0.0013539465580484776,0.0010627914254984392,5.1167818206398433e-05,1.3817840175215702e-05,5.357563414694561e-05,2.0673964096652904e-05
dppA,C',0.003037204754593758,0.001519050827151162,0.00646636494223602,0.0028282674641890186,6.737261607528953e-05,7.391825558254912e-05,3.2976551387110115e-05,8.96648866883197e-05
